anfitriao_id,anf_data_cadastro,id_anuncio,nome_anuncio,bairro,tipo_propriedade,tipo_acomodacao,numero_hospedes,quartos,camas,preco,min_noites,max_noites,disponivel,numero_avaliaçoes,pontuacao_avaliacoes,confirmacao_instantanea
80105840,2016-06-26,13714038,BEST LOCATION IN COPACABANA 1 - ROOM RIO,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,133.0,2,1125,t,32,4.84,f
76998433,2016-06-10,13714235,ONE BEDROOM APARTMENT AT COPACABANA NEAR THE BEACH,Copacabana,Entire rental unit,Entire home/apt,4,1.0,4.0,200.0,6,1125,t,7,4.57,f
80109923,2016-06-26,13714341,Apartment close to the Olympic Park,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,4.0,700.0,4,1125,t,0,,t
80129227,2016-06-26,13715360,"OLIMPÍADAS, COBERTURA, BARRA, PISCINA, ACADEMIA.",Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,950.0,14,30,t,0,,f
73860451,2016-05-24,13716873,Apartment for three people - Olympics,Jacarepaguá,Entire rental unit,Entire home/apt,3,1.0,2.0,1082.0,10,1125,t,0,,t
80179023,2016-06-27,13718913,Apartamento Luxo no Recreio,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.0,6.0,4328.0,10,15,t,0,,t
66898139,2016-04-12,13722291,Cozy Apartment - Recreio Olympics,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,2.0,4.0,900.0,1,1125,f,1,5.0,f
80260787,2016-06-27,13726248,Alugo apto 2qts na praia do Recreio para Olimpíada,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,3.0,700.0,4,35,t,0,,f
70399602,2016-05-04,13726529,Apartamento para Olimpíadas do Rio de Janeiro,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,8,3.0,4.0,890.0,10,1125,t,0,,f
66059226,2016-04-06,13728648,Apartamento 2 quartos para as olipíadas,Jacarepaguá,Entire rental unit,Entire home/apt,5,,2.0,780.0,7,30,t,0,,f
72865722,2016-05-19,13729446,Apartment for seasonal rental,Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,1350.0,4,5,t,3,4.33,f
66059226,2016-04-06,13729583,Apartamento 2 quartos para olimpíadas,Jacarepaguá,Entire rental unit,Entire home/apt,5,2.0,3.0,600.0,7,30,t,0,,f
62098300,2016-03-08,13732041,Melhor 2 Qts - Vista linda/ Barra da Tijuca,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,4.0,350.0,7,1125,t,0,,f
80339835,2016-06-27,13732642,Quarto/Suíte para 2 pessoas,Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,700.0,3,7,t,1,5.0,f
77701379,2016-06-14,13732968,Apartamento 500m do Parque Olímpico-Olimpíadas RJ,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,2.0,750.0,5,15,t,1,5.0,f
79736850,2016-06-24,13733017,Apt 2 rooms in the Olympic city,Jacarepaguá,Entire rental unit,Entire home/apt,4,1.0,1.0,259.0,1,1125,t,7,4.86,f
80349352,2016-06-27,13733163,Barra Beach Front Great View Apartment-26th floor,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,4.0,480.0,20,40,t,0,,f
80339835,2016-06-27,13734163,2 bedroom (penthouse),Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,600.0,3,7,t,0,,f
80368957,2016-06-27,13734316,Apartamento para temporada,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,811.0,30,1125,t,0,,t
80357873,2016-06-27,13734761,Rio 2016 olimpic games Barra,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,186.0,2,31,t,9,4.67,f
58832003,2016-02-15,13738571,Casa alto padrão Olimpíadas Recreio,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,10,4.0,5.0,1500.0,15,1125,t,0,,t
79846459,2016-06-25,13742942,Apartment for the Olympic Games in 2016,Jacarepaguá,Entire rental unit,Entire home/apt,2,2.0,2.0,1677.0,5,1125,t,0,,t
66438132,2016-04-09,13744776,Rent apartment for Rio 2016 Olympics.,Jacarepaguá,Entire rental unit,Entire home/apt,5,3.0,3.0,2844.0,15,30,t,0,,t
80507637,2016-06-28,13746741,Olympics in Rio - room for 1 person.,Jacarepaguá,Shared room in rental unit,Shared room,1,1.0,2.0,195.0,15,1125,t,1,5.0,t
67107998,2016-04-13,13746796,Apartamento espaçoso em Copacabana,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,450.0,3,1125,t,14,4.92,f
80023468,2016-06-26,13748005,Casa para Olimpíadas,Jacarepaguá,Entire residential home,Entire home/apt,5,1.0,1.0,300.0,5,20,t,0,,f
80537981,2016-06-28,13749168,Barra olímpica imperdível,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,4.0,1200.0,20,60,t,0,,f
80553199,2016-06-28,13750328,Apartment near Parque Olimpico Barra and RioCentro,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,1082.0,5,20,t,2,5.0,f
80120512,2016-06-26,13750825,Apartamento ideal para as Olimpíadas,Jacarepaguá,Entire rental unit,Entire home/apt,4,3.0,2.0,999.0,15,35,t,0,,t
80562235,2016-06-28,13750986,For rent - Olympics and Paralympics Season.,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,3.0,1200.0,30,90,t,0,,t
75776575,2016-06-04,13751915,"COPACABANA, 3 bedroom, excellent location.",Copacabana,Entire rental unit,Entire home/apt,12,3.0,11.0,999.0,2,30,t,0,,f
80582665,2016-06-28,13752597,"Apt 03 Quartos, lado Recreio Shopping, perto Praia",Recreio dos Bandeirantes,Entire condominium (condo),Entire home/apt,6,3.0,5.0,232.0,2,62,t,33,4.91,t
80591122,2016-06-28,13752779,Apto. maravilho pertíssimo do Parque Olimpico,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,4.0,800.0,7,30,t,0,,f
79099409,2016-06-21,13758621,Linda casa em condominio fechado,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,8,5.0,4.0,1000.0,17,30,t,1,0.0,f
80688621,2016-06-29,13761850,10 min a pé da Praia do Recreio.,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,,2.0,1200.0,3,20,t,0,,t
80693532,2016-06-29,13761882,Cobertura com estrutura para as Olimpíadas 2016.,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,3.0,1286.0,3,7,t,0,,t
78688854,2016-06-19,13762366,AMPLA SUITE EM COPACABANA,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,259.0,2,1125,t,6,4.5,f
67482645,2016-04-16,13765319,Ipanema Localização Próximo ao Mar e Metro,Ipanema,Entire rental unit,Entire home/apt,2,1.0,2.0,165.0,5,30,t,80,4.89,t
62454934,2016-03-10,13765597,Great 3 Bedrooms apartment close to Olympic Park,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,5.0,2164.0,1,1125,t,0,,t
80797078,2016-06-29,13770312,Ipanema apartm for rent,Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,2705.0,1,1125,t,2,5.0,f
75286458,2016-06-01,13777550,Confortável 2 quartos no Recreio!!,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,3.0,150.0,1,1125,t,3,5.0,f
80486983,2016-06-28,13782011,Bed and breakfast  in Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,203.0,1,1125,t,5,4.8,f
80959766,2016-06-30,13784730,PONTO NOBRE DE COPACABANA A UMA QUADRA DA PRAIA,Copacabana,Entire rental unit,Entire home/apt,8,4.0,6.0,600.0,3,1125,t,6,5.0,t
80763910,2016-06-29,13787489,QUARTO TIPO CASINHA E  VERDE.,Recreio dos Bandeirantes,Private room in cabin,Private room,2,1.0,1.0,100.0,2,20,t,47,4.96,f
81001661,2016-06-30,13788113,Alugo Apto na praia da Barra da Tijuca -  Rj,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,2.0,3800.0,1,1125,t,0,,f
67244503,2016-04-14,13795389,Apartment next to the Olympics,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,5.0,1623.0,10,30,t,0,,t
81090232,2016-07-01,13795482,OLIMPÍADAS- BARRA DA TIJUCA COM SERVIÇOS,Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,300.0,10,60,t,0,,f
81104676,2016-07-01,13796910,Apartamento para olimpíadas.,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,3.0,606.0,15,30,t,0,,f
81107199,2016-07-01,13797005,Apartamento Barra Rock in Rio/Junesse/P. Olimpico,Jacarepaguá,Entire rental unit,Entire home/apt,6,2.0,3.0,200.0,2,1125,t,15,4.87,f
81143063,2016-07-01,13799836,3 Bedroom Apartment in Copacabana/Ipanema Beaches,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,947.0,7,90,t,3,4.67,f
72014454,2016-05-14,13801713,Heart of Ipanema.Coração de Ipanema,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,195.0,2,60,t,44,4.86,f
53973375,2016-01-09,13802486,Cobertura 300m duplex piscina sauna 1 quadra praia,Barra da Tijuca,Entire rental unit,Entire home/apt,6,4.0,4.0,1500.0,3,180,t,13,4.92,f
74640295,2016-05-29,13807620,Architect's Apartment - Apartamento design,Jacarepaguá,Entire rental unit,Entire home/apt,5,2.0,3.0,360.0,1,1125,t,2,5.0,f
76162835,2016-06-06,13810545,Charming Suite Ipanema,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,498.0,1,1125,t,1,5.0,f
81328876,2016-07-02,13813997,Dúplex Rent Olympic Games 2016,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,2705.0,1,1125,t,0,,t
70087137,2016-05-03,13814774,Apartamento a um pulo do Parque Olímpico!,Jacarepaguá,Shared room in rental unit,Shared room,3,1.0,2.0,500.0,15,60,t,0,,f
77928931,2016-06-15,13822696,"Apartamento Customizado, para Olimpíadas",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.0,6.0,290.0,6,1125,t,0,,t
81450615,2016-07-03,13822764,Lazer e segurança para as olimpíadas,Jacarepaguá,Entire rental unit,Entire home/apt,4,3.0,3.0,1000.0,10,30,t,0,,f
81476667,2016-07-03,13824950,"RIO2016,Perfect Apartament in a very good location",Barra da Tijuca,Entire rental unit,Entire home/apt,6,4.0,4.0,1300.0,10,20,t,0,,f
54724963,2016-01-15,13827495,Pratico charmoso perto de tudo,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,7,2.0,3.0,1726.0,5,60,t,0,,t
81512814,2016-07-03,13827576,Apto tipo Flat completo para dois,Jacarepaguá,Entire loft,Entire home/apt,2,,1.0,240.0,7,365,t,17,4.82,f
81514714,2016-07-03,13827733,Olympics Ipanema I full service fully equipped apt,Ipanema,Entire serviced apartment,Entire home/apt,6,2.0,3.0,900.0,7,1125,t,1,5.0,t
68408897,2016-04-22,13827799,Comfortable one block to Copacabana Beach,Copacabana,Entire rental unit,Entire home/apt,4,2.0,3.0,310.0,2,1125,t,11,5.0,t
81518815,2016-07-03,13828684,Apartment-Rio 2016 Olympics,Jacarepaguá,Entire rental unit,Entire home/apt,6,2.0,5.0,650.0,5,30,t,0,,f
81538415,2016-07-03,13829483,Casa Barra da Tijuca (Ilha da Gigóia) - Carnaval,Barra da Tijuca,Entire residential home,Entire home/apt,4,2.0,3.0,487.0,4,30,t,0,,f
81537375,2016-07-03,13829533,Olimpíadas 2016,Jacarepaguá,Entire rental unit,Entire home/apt,3,1.0,1.0,680.0,10,30,t,0,,t
72759037,2016-05-18,13829921,Ap. próximo ao parque olímpico!,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,1.0,1628.0,1,1125,t,0,,f
67101060,2016-04-13,13829938,Apartment close to nice beaches,Recreio dos Bandeirantes,Entire condominium (condo),Entire home/apt,5,3.0,4.0,200.0,5,90,t,67,4.84,f
81560016,2016-07-03,13831069,Recreio otimo 02 quartos! Novo e bem decorado,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,2.0,2170.0,7,47,t,0,,f
80592586,2016-06-28,13831108,"Quarto, ipanema Ótima localização",Ipanema,Private room in rental unit,Private room,2,1.0,2.0,300.0,4,7,t,0,,f
81626361,2016-07-04,13836860,APARTAMENTO DENTRO DA REGIÃO OLÍMPICA DA BARRA,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,3.0,890.0,7,1125,t,0,,f
60406516,2016-02-25,13837328,Apartment in Ipanema,Ipanema,Private room in rental unit,Private room,4,1.0,2.0,2434.0,1,1125,t,0,,f
80541461,2016-06-28,13839681,Camino Delmar,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,4.0,650.0,7,28,t,0,,f
81010661,2016-06-30,13840419,Excelente  apto  de 1 quarto e sala em Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1000.0,5,15,t,0,,f
81681791,2016-07-04,13841724,Apartamento 2 quartos próximo à pra,Copacabana,Entire rental unit,Entire home/apt,4,2.0,3.0,8000.0,7,25,t,0,,f
81689132,2016-07-04,13842396,Duplex Copacabana Apt Great Condition Olympics,Copacabana,Entire rental unit,Entire home/apt,8,3.0,4.0,400.0,3,15,t,1,0.0,f
81695048,2016-07-04,13842909,"Furnished apartment in Copacabana, RIO DE JANEIRO",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1000.0,3,1125,t,0,,t
79482480,2016-06-23,13843098,"3 room apartment in front of Olympic Park, IBC.",Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,5.0,800.0,7,90,t,1,5.0,f
81718547,2016-07-04,13844830,Olympic Park - RJ! Apto. good p / 6 people!,Barra da Tijuca,Entire rental unit,Entire home/apt,5,2.0,2.0,1893.0,15,90,t,0,,t
77010895,2016-06-10,13845380,Wonderful 2Br 105m  Barra da Tijuca,Barra da Tijuca,Entire rental unit,Entire home/apt,7,2.0,5.0,350.0,30,1125,t,51,4.84,f
81720895,2016-07-04,13845425,Penthouse near  Rock in Rio 2017  and Riocentro,Jacarepaguá,Entire condominium (condo),Entire home/apt,10,5.0,10.0,457.0,3,1125,t,6,4.0,f
81754033,2016-07-04,13847498,"Apartament in condominium club, good standard",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,7,4.0,6.0,1170.0,15,1125,t,0,,t
81757392,2016-07-04,13847588,Apartamento Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,500.0,4,1125,t,1,5.0,f
81756871,2016-07-04,13847604,Vista deslumbrante e lindo apartamento,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,550.0,15,1125,t,0,,t
81826901,2016-07-05,13853698,Apto para as OLIMPIADAS  - RIO CENTRO,Jacarepaguá,Entire rental unit,Entire home/apt,6,2.0,2.0,500.0,6,18,t,0,,t
80544251,2016-06-28,13858028,"Apt recreio RJ,próximo parque olímpico, 3quartos",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,3.0,4.0,1000.0,4,15,t,0,,f
81743762,2016-07-04,13858469,Apartamento na esquina da praia de Ipanema,Ipanema,Entire rental unit,Entire home/apt,6,2.0,2.0,1500.0,7,31,t,0,,f
74684663,2016-05-29,13859680,Studio Copa vista pra mata,Copacabana,Entire loft,Entire home/apt,2,1.0,1.0,369.0,7,38,t,3,5.0,f
79561662,2016-06-23,13864231,5☆ Location! Near Copacabana and Ipanema Beach,Copacabana,Entire rental unit,Entire home/apt,4,2.0,3.0,160.0,5,1100,t,61,4.82,f
81955120,2016-07-05,13864850,OLIMPÍADAS BARRADA TIJUCA URGENTE SEGURANÇA MÁXIMA,Barra da Tijuca,Entire condominium (condo),Entire home/apt,16,8.0,1.0,5700.0,7,90,t,1,0.0,t
63491188,2016-03-18,13865065,Apartamento : Olimpíadas 2016 - próximo ao parque Olímpico da Barra e Maria Lenk,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,2.0,900.0,30,31,t,0,,t
81967389,2016-07-05,13865698,COZY AND CLEAR 2 BEDROOMS,Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,691.0,2,28,t,10,4.8,f
80988015,2016-06-30,13867877,2016 OLYMPICS-condo Barra Sunday,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,380.0,2,1125,t,3,4.67,f
81861810,2016-07-05,13873749,Apartment for rent in Copacabana for season,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,1606.0,1,1125,t,0,,t
82063666,2016-07-06,13874107,Condomínio Orizzonte di Barra - Barra da Tijuca,Barra da Tijuca,Entire rental unit,Entire home/apt,4,3.0,4.0,1000.0,5,14,t,0,,f
82068910,2016-07-06,13874223,Apartamento mobiliado p. olimpíada,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,2.0,1893.0,1,1125,t,0,,f
81909501,2016-07-05,13874531,Two-bedroom and living room apartment,Jacarepaguá,Earth house,Entire home/apt,5,2.0,2.0,541.0,10,30,t,0,,f
68320529,2016-04-21,13874617,Temporada para as Olimpíadas,Recreio dos Bandeirantes,Entire residential home,Entire home/apt,4,3.0,3.0,151.0,20,30,t,0,,t
57032892,2016-02-01,13875560,"Amazing Luxury, Modern and Safe Apartment in Rio",Barra da Tijuca,Entire condominium (condo),Entire home/apt,7,3.0,0.0,5000.0,5,1125,t,0,,f
82104351,2016-07-06,13877589,APARTAMENTO PARA OLIMPIADA 2016 RIO DE JANEIRO,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,899.0,10,1125,t,0,,t
66503486,2016-04-09,13879281,Quarto para Olimpíada em Duplex,Recreio dos Bandeirantes,Shared room in rental unit,Shared room,2,1.0,1.0,1085.0,1,1125,t,0,,f
77503389,2016-06-13,13880771,Para um casal na da Barra da Tijuca,Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,220.0,3,7,t,0,,t
82169902,2016-07-06,13882768,Room per season with beautiful view to the garden,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,53.0,3,15,t,69,4.56,t
82195321,2016-07-06,13884461,"Alugo Ap 3 quartos proximo HSBC, Vila Olímp, Praia",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,3.0,3.0,5409.0,2,26,t,0,,t
77234610,2016-06-12,13884514,Spectacular apartment to Olympic Games,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,4.0,4.0,900.0,5,20,t,0,,t
75440285,2016-06-02,13889335,Alugo apto para período Olímpiadas,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,1200.0,1,1125,t,1,5.0,f
80783849,2016-06-29,13891106,Lindo e amplo quarto com banheiro particular,Copacabana,Private room in rental unit,Private room,2,1.0,3.0,250.0,1,1125,t,4,4.5,f
82289640,2016-07-07,13893327,Cozy Apt. Near beaches and Olympics!,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,6.0,2542.0,7,40,t,0,,t
82307881,2016-07-07,13894300,"Apartamento perto das olimpíadas - Recreio, RJ",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,2.0,3.0,1500.0,1,1125,t,0,,f
82131481,2016-07-06,13895898,Open room overlooking the Christ,Copacabana,Entire rental unit,Entire home/apt,1,1.0,1.0,1800.0,1,1125,t,0,,t
61433326,2016-03-03,13897134,Budget Double Private Room Ensuite,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,222.0,1,365,t,2,4.0,t
82356122,2016-07-07,13898371,Apartamento para Olimpíadas 2016- RJ,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,2.0,700.0,20,40,t,0,,f
82359150,2016-07-07,13898536,Olympic Games Rio de Janeiro,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,2.0,1200.0,20,40,t,0,,t
65975604,2016-04-05,13900430,Quarto Ipanema,Ipanema,Private room in rental unit,Private room,3,1.0,0.0,200.0,1,1125,t,15,4.73,f
82393794,2016-07-07,13900806,Parque Olímpico 2016 - Barra,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,920.0,7,30,t,0,,f
82396657,2016-07-07,13901002,"apartamento 2Q , 2B no recreio",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,7,2.0,3.0,500.0,1,1125,t,1,5.0,f
82453265,2016-07-08,13905772,Apartamento para olimpiadas,Jacarepaguá,Entire rental unit,Entire home/apt,2,2.0,2.0,2056.0,1,1125,t,0,,f
82458042,2016-07-08,13906194,Beautiful apartment in front of the Olympic Park,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,2434.0,15,60,t,0,,t
82464276,2016-07-08,13906734,Rock in rio 2019-3,Jacarepaguá,Entire rental unit,Entire home/apt,2,2.0,2.0,900.0,2,20,t,1,5.0,f
67932835,2016-04-19,13907405,Apartamento em Ipanema,Ipanema,Entire rental unit,Entire home/apt,3,,2.0,150.0,3,1125,t,12,4.67,f
70042414,2016-05-02,13908176,CORAÇÃO DE IPANEMA 1 QUADRA PRAIA,Ipanema,Entire condominium (condo),Entire home/apt,6,3.0,6.0,1623.0,3,30,t,5,4.8,f
82486234,2016-07-08,13908674,"casa para temp. olimp., 3qt , e/f transolimpica",Jacarepaguá,Entire residential home,Entire home/apt,8,3.0,3.0,250.0,5,60,t,0,,f
82499908,2016-07-08,13910124,Apartment for rent - 2 minutes from the beach.,Copacabana,Entire rental unit,Entire home/apt,8,3.0,4.0,2705.0,7,30,t,2,0.0,f
82394027,2016-07-07,13915871,"Apt 3 Suites in Copacabana, next to the beach",Copacabana,Entire condominium (condo),Entire home/apt,6,3.0,4.0,650.0,3,14,t,23,4.91,f
82637239,2016-07-09,13920348,Apartment for the Olympic Games,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,2434.0,5,65,t,0,,t
82686696,2016-07-09,13924280,Quiet place near the beach,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,150.0,6,30,t,13,5.0,f
82670194,2016-07-09,13926855,2 suítes aconchegantes,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,1500.0,2,10,t,0,,f
74005855,2016-05-25,13927056,Copacabana-The Little Princess Of The Sea,Copacabana,Entire rental unit,Entire home/apt,3,1.0,2.0,146.0,4,320,t,29,4.93,t
82740813,2016-07-09,13927960,"Copacabana, Carnival 2019",Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,1071.0,4,1125,t,1,0.0,t
82753054,2016-07-10,13928709,Excelente Casa para Olimpíadas,Recreio dos Bandeirantes,Entire residential home,Entire home/apt,15,4.0,5.0,2705.0,5,30,t,0,,f
79326685,2016-06-22,13933155,"Conjugado vista mar Copacabana, temporada, feriado",Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,100.0,1,1125,t,3,5.0,f
82839643,2016-07-10,13935390,"Confortável, próximo ao Parque Olimpico e Praia",Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,4.0,440.0,30,30,t,0,,t
82726819,2016-07-09,13935766,Copacabana Praia Rio,Copacabana,Private room in rental unit,Private room,4,1.0,4.0,371.0,2,1125,t,13,4.92,f
82848589,2016-07-10,13936543,APT. PERTO DO PARQUE OLÍMPICO E ARENA JEUNESSE,Jacarepaguá,Entire residential home,Entire home/apt,2,1.0,2.0,100.0,5,90,t,2,5.0,f
82464775,2016-07-08,13936917,Aluguel Barra da Tijuca,Barra da Tijuca,Entire condominium (condo),Entire home/apt,4,2.0,4.0,1000.0,12,1125,t,0,,f
70075999,2016-05-02,13937094,"Copacabana, 1 quadra da praia",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,460.0,4,1125,t,1,3.0,t
82867819,2016-07-10,13937507,Barra da Tijuca apt,Barra da Tijuca,Entire condominium (condo),Entire home/apt,2,1.0,2.0,365.0,2,15,t,6,4.5,f
82881908,2016-07-10,13938564,Melhor apto para Olimpiadas-  Barra Mais,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,1000.0,20,45,t,0,,t
82919231,2016-07-10,13941265,Comfortable place in front of the beach at Rio,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,460.0,3,90,t,12,4.92,f
80042450,2016-06-26,13941345,Two rooms in Barra,Barra da Tijuca,Private room in rental unit,Private room,3,1.0,2.0,120.0,3,30,t,0,,f
82907642,2016-07-10,13941531,Studio Copacabana,Copacabana,Entire loft,Entire home/apt,4,,2.0,200.0,2,1125,t,100,5.0,t
82938097,2016-07-10,13942205,"Room for accommodation at Barra, Rio de Janeiro",Barra da Tijuca,Private room in rental unit,Private room,2,1.0,2.0,500.0,3,1125,t,0,,t
82175540,2016-07-06,13942344,Room for Olympic Games,Jacarepaguá,Private room in rental unit,Private room,3,1.0,2.0,350.0,2,1125,t,1,5.0,t
55600791,2016-01-21,13942905,Barra da Tijuca beach.,Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,130.0,1,30,t,10,5.0,f
82962706,2016-07-11,13943568,Espaço Copacabana Comfort Two bedrooms,Copacabana,Entire rental unit,Entire home/apt,5,2.0,4.0,600.0,5,1125,t,1,5.0,f
83006543,2016-07-11,13947345,Rent 01 double Bed Room - Rio 2016 Olympic Games,Jacarepaguá,Entire rental unit,Entire home/apt,2,1.0,1.0,1000.0,25,31,t,0,,t
55565100,2016-01-21,13947787,Perfect to accommodate 6 people comfortably.,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.0,4.0,1266.0,4,1125,t,0,,t
83031317,2016-07-11,13949449,Copacabana próximo a Praia e a Ipanema,Copacabana,Entire rental unit,Entire home/apt,6,3.0,5.0,360.0,5,1125,t,13,5.0,t
64422656,2016-03-25,13949542,"Apartamento no Recreio dos Bandeirantes,3 quartos.",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,3.0,5.0,1000.0,5,1125,t,0,,t
83027000,2016-07-11,13949622,Olimpíadas 2016.,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,4,1.0,2.0,800.0,10,15,t,0,,t
79511458,2016-06-23,13949860,Olimpíadas 2016.,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,3.0,3.0,1200.0,1,1125,t,0,,f
83042886,2016-07-11,13950478,Cobertura Parque Olímpico,Jacarepaguá,Entire rental unit,Entire home/apt,6,3.0,5.0,2164.0,20,90,t,0,,f
83047968,2016-07-11,13951001,"3 qts Recreio praia Posto 9 -A pé 5 min ,TV, WIFI",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,3.0,3.0,900.0,2,1125,t,7,4.0,f
83050746,2016-07-11,13951029,Apartment Rio 2016 for groups of up to 4 people,Barra da Tijuca,Entire rental unit,Entire home/apt,6,2.0,2.0,749.0,6,30,t,0,,f
67255068,2016-04-14,13951621,Make yourself at home!,Barra da Tijuca,Entire condominium (condo),Entire home/apt,7,3.0,5.0,400.0,2,28,t,46,4.6,f
60110920,2016-02-23,13952361,Copa Família,Copacabana,Entire rental unit,Entire home/apt,10,3.0,3.0,400.0,3,30,t,0,,f
83052818,2016-07-11,13953714,"APARTMENT NEAR OLYMPIC PARK BARRA, IN RIO2",Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,500.0,7,30,t,4,4.5,f
83083740,2016-07-11,13955289,Beach Front Room Close to the OLYMPIC Site,Barra da Tijuca,Private room in rental unit,Private room,8,3.0,5.0,1200.0,2,60,t,3,4.67,f
83100466,2016-07-11,13955522,Rent Apt Next Season. Olympic Park - Barra,Jacarepaguá,Entire rental unit,Entire home/apt,4,2.0,3.0,980.0,1,1125,t,0,,f
83123004,2016-07-11,13956063,Apartamento amplo e perfeito,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,3.0,500.0,7,1125,t,0,,t
