anfitriao_id,anf_data_cadastro,id_anuncio,nome_anuncio,bairro,tipo_propriedade,tipo_acomodacao,numero_hospedes,quartos,camas,preco,min_noites,max_noites,disponivel,numero_avaliaçoes,pontuacao_avaliacoes,confirmacao_instantanea
68997,2010-01-08,17878,"Very Nice 2Br in Copacabana w. balcony, fast WiFi",Copacabana,Entire condominium (condo),Entire home/apt,5,2.0,2.0,350.0,4,180,t,265,4.68,t
99249,2010-03-26,24480,"Nice and cozy near Ipanema Beach, w/ home office",Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,297.0,3,90,t,85,4.73,f
102840,2010-04-03,25026,Beautiful Modern Decorated Studio in Copa,Copacabana,Entire rental unit,Entire home/apt,2,1.0,2.0,160.0,7,60,t,238,4.68,f
153232,2010-06-27,35636,Cosy flat close to Ipanema beach,Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,271.0,2,89,t,181,4.72,f
153691,2010-06-27,35764,COPACABANA SEA BREEZE  -  RIO - 20 X Superhost,Copacabana,Entire loft,Entire home/apt,2,1.0,1.0,121.0,3,15,t,371,4.9,f
70933,2010-01-16,48305,Bright 6bed Penthouse Seconds from Beach,Ipanema,Entire rental unit,Entire home/apt,13,6.0,7.0,2405.0,2,89,t,85,4.59,t
221941,2010-09-02,48726,Rio de Janeiro Copacabana Ipanema,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,107.0,3,30,t,42,4.88,f
222884,2010-09-03,48901,Confortable 4BD 3.5BT Atlantic avenue,Copacabana,Entire rental unit,Entire home/apt,10,4.0,6.0,687.0,3,750,t,4,4.33,f
224192,2010-09-05,49179,Djalma Ocean View Studio with Amazing Views #100A,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,170.0,3,90,t,100,4.73,t
70933,2010-01-16,50294,Ipanema Beach Block Suites Just Seconds from the Beach,Ipanema,Entire rental unit,Entire home/apt,6,3.0,3.0,882.0,2,89,t,74,4.46,f
393296342,2021-03-19,50759,Casanova Residence great for shoots and events,Barra da Tijuca,Entire residential home,Entire home/apt,14,6.0,10.0,3050.0,1,730,t,7,4.57,f
238091,2010-09-18,51703,"Ocean view, block of the beach, Copacabana,Ipanema",Copacabana,Entire rental unit,Entire home/apt,2,,2.0,141.0,3,1125,t,177,4.75,t
249439,2010-09-30,53533,4BD JOATINGA-CASA LINDA w/POOL!  WALK TO BEACH🌺🌺🌺,Joá,Entire residential home,Entire home/apt,10,4.0,6.0,1240.0,2,365,t,15,5.0,f
93005,2010-03-14,64795,Ipanema amazing 3 BDRs apartment.,Ipanema,Entire rental unit,Entire home/apt,5,3.0,3.0,301.0,3,1125,t,23,4.86,f
70933,2010-01-16,65546,"Beach Block 3bed Penthouse, Ipanema Best Location",Ipanema,Entire rental unit,Entire home/apt,6,3.0,7.0,1510.0,2,89,t,67,4.36,f
326301,2010-12-24,66574,Beach apart in Rio (jan. 2022),Flamengo,Entire rental unit,Entire home/apt,4,3.0,4.0,220.0,4,1125,t,1,4.0,f
328096,2010-12-27,66797,Studio Apart  for rent in ipanema.,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,140.0,3,89,t,216,4.89,t
339264,2011-01-08,68422,Copacabana Beach Living+AirConWiFi,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,211.0,4,365,t,79,4.64,f
319672,2010-12-15,70080,Apart-hotel in Ipanema with service and garage,Ipanema,Entire rental unit,Entire home/apt,6,1.0,5.0,246.0,2,420,t,408,4.76,t
384673,2011-02-09,73581,Studio Between Ipanema/Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,178.0,3,1125,t,143,4.27,f
406651,2011-02-23,76245,Spacious Home Heart of Rio290m4QT. Discount10%week,Copacabana,Entire rental unit,Entire home/apt,12,4.0,8.0,618.0,2,365,t,125,4.32,t
406989,2011-02-23,76300,"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #1",Santa Teresa,Private room in bed and breakfast,Private room,16,7.0,10.0,221.0,7,90,t,215,4.78,f
411441,2011-02-26,76961,Tiny House in Lapa,Centro,Entire rental unit,Entire home/apt,1,1.0,1.0,86.0,2,90,t,98,4.68,f
110002,2010-04-17,77318,❤Unique RIO | retreat w/ forest view in hot spot,Gávea,Entire rental unit,Entire home/apt,4,1.0,2.0,207.0,5,89,t,37,4.7,f
432777,2011-03-09,80145,Stay in a small imperial castle !,Santa Teresa,Private room in rental unit,Private room,2,1.0,0.0,108.0,2,60,t,14,4.75,t
470565,2011-03-29,85807,Ipanema Copa Flat,Ipanema,Entire rental unit,Entire home/apt,4,1.0,3.0,363.0,2,730,t,4,4.67,t
474221,2011-03-31,86670,AMAZING VIEW ON THE LEBLON/IPANEMA BOARDER.,Leblon,Entire rental unit,Entire home/apt,5,1.0,3.0,246.0,2,90,t,86,4.58,t
476162,2011-03-31,86864,Apartamento Moderno e confortavel,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,93.0,5,30,t,4,4.25,f
476838,2011-04-01,86978,Room For a Rent : Rio de Janeiro,Jacarepaguá,Private room in rental unit,Private room,2,1.0,2.0,811.0,1,90,t,0,,f
480527,2011-04-03,87762,Apartamento a 1 quadra da praia de Ipanema/Leblon,Ipanema,Entire rental unit,Entire home/apt,3,1.0,1.0,119.0,2,1125,t,23,4.39,f
474221,2011-03-31,88528,COZY APARTAMENT ON THE COPACABANA BEACH BLOCK.,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,168.0,2,89,t,67,4.59,t
474221,2011-03-31,88781,» 30% Off « Beach 50m & Metro > 5 min!!,Copacabana,Entire rental unit,Entire home/apt,3,1.0,3.0,146.0,2,90,t,55,4.7,t
474221,2011-03-31,89862,BL27 ·NO MELHOR LUGAR DE COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,1.0,3.0,224.0,2,90,t,45,4.74,t
483023,2011-04-04,89893,Exotic place in Rio de Janeiro.,Laranjeiras,Private room in residential home,Private room,1,1.0,1.0,487.0,1,30,t,0,,f
488707,2011-04-06,89981,IPANEMA  QUARTO + BANHEIRO PRIVADO,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,216.0,3,30,t,167,4.89,t
506187,2011-04-13,94895,temporada,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,150.0,1,730,t,7,5.0,f
511850,2011-04-15,96431,Amazing ocean view !,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,445.0,4,500,t,51,4.82,f
530471,2011-04-23,96478,APARTAMENT IN BOTAFOGO  BEAUTIFULL,Botafogo,Private room in rental unit,Private room,4,1.0,1.0,170.0,4,730,t,0,,f
496656,2011-04-09,97636,Rio de Janeiro for you! Go for it!,Botafogo,Private room in residential home,Private room,2,1.0,2.0,128.0,8,365,t,17,4.92,f
524101,2011-04-20,99547,Lapa Archs | Santa Teresa best studio for 2 people,Centro,Entire rental unit,Entire home/apt,3,,2.0,138.0,4,89,t,61,4.55,f
525976,2011-04-21,99971,Right in front of the beach in Rio!,Leblon,Entire rental unit,Entire home/apt,4,,3.0,379.0,3,1125,t,107,4.75,f
530471,2011-04-23,101182,APARTAMENT IN FRONT OF THE BEACH,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,200.0,4,120,t,0,,f
533278,2011-04-25,103053,santa teresa bairro fatima lapa,Santo Cristo,Private room in rental unit,Private room,2,1.0,2.0,380.0,1,730,t,0,,f
551316,2011-05-02,106372,Reveillon & Natal na Barra da Tijuca. Rj,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,650.0,4,30,t,7,4.71,f
556738,2011-05-04,107469,Quarto confortável com vista panorâmica,Santa Teresa,Private room in residential home,Private room,1,1.0,1.0,54.0,60,180,t,2,5.0,f
521514,2011-04-19,108072,Nice 1 BR Apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,187.0,4,21,t,149,4.61,f
475926,2011-03-31,108882,Gloria Sunshine Apartment in Rio,Glória,Entire rental unit,Entire home/apt,5,2.0,0.0,253.0,3,360,t,58,4.85,f
554897,2011-05-03,109747,IPANEMA'S MOST BEAUTIFUL VIEW for 6+2,Ipanema,Entire rental unit,Entire home/apt,6,4.0,6.0,692.0,2,29,t,160,4.89,f
523251,2011-04-20,118355,HOUSE IN GARDEN,Itanhangá,Entire residential home,Entire home/apt,13,7.0,10.0,2064.0,1,60,t,4,3.75,t
624433,2011-05-25,125656,"Copacabana Studio -  5* Reviews, 5 mins to Beach",Copacabana,Entire rental unit,Entire home/apt,2,,1.0,307.0,2,31,t,85,4.99,f
622729,2011-05-24,128727,Double room in family house,Praça Seca,Private room in rental unit,Private room,2,1.0,1.0,250.0,1,365,t,4,4.75,t
641519,2011-05-30,130234,excellent studio apartment,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,180.0,3,720,t,4,5.0,t
642497,2011-05-30,130501,Nice penthouse in Copacabana beach,Copacabana,Entire condominium (condo),Entire home/apt,4,2.0,2.0,550.0,2,1125,t,14,4.57,f
649320,2011-05-31,132114,beauty beedrom in Laranjeiras.,Laranjeiras,Private room in rental unit,Private room,1,1.0,2.0,105.0,1,45,t,5,5.0,f
652627,2011-06-01,132832,COPACABANA Beach View Room,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,158.0,2,730,t,4,4.67,f
652889,2011-06-01,132909,QUARTO PRIVATIVO,Maracanã,Private room in residential home,Private room,3,1.0,3.0,300.0,1,730,t,1,5.0,f
6416134,2013-05-16,133221,The room has its own toilet.,Santa Teresa,Private room in rental unit,Private room,1,1.0,1.0,70.0,2,1125,t,30,4.93,f
635510,2011-05-28,137002,"Very sophisticated in the mettle of Leblon, av. Cupertino",Leblon,Entire rental unit,Entire home/apt,5,2.0,4.0,958.0,2,120,t,23,4.91,t
670198,2011-06-06,137048,Charming 2 bedroom flat in Leblon,Leblon,Entire rental unit,Entire home/apt,4,2.0,3.0,200.0,3,1125,t,35,4.82,f
670788,2011-06-06,137150,Penthouse at Lagoa close to Ipanema,Lagoa,Entire rental unit,Entire home/apt,4,2.0,2.0,2705.0,21,365,t,0,,f
671579,2011-06-06,137343,"2BR, 2 blocks from Ipanema Beach",Ipanema,Entire rental unit,Entire home/apt,4,3.0,1.0,375.0,6,365,t,39,4.53,f
687759,2011-06-10,141434,URCA Amazing Penthouse w/ best view/ 230 m2,Botafogo,Entire loft,Entire home/apt,4,2.0,2.0,811.0,3,365,t,32,4.89,f
713797,2011-06-17,146402,Suite in a beautiful house-Lagoa/RJ,Humaitá,Private room in residential home,Private room,2,1.0,1.0,270.0,2,365,t,81,4.94,f
757937,2011-06-29,154127,Lindo Apt. Rio Centro / Rock in Rio,Jacarepaguá,Earth house,Entire home/apt,4,2.0,2.0,500.0,1,730,t,0,,f
792218,2011-07-07,166177,Studio  70 meters from Copacabana beach,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,126.0,2,180,t,88,4.58,f
454863,2011-03-21,166861,Private Double room at Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,244.0,3,10,t,12,4.64,f
795470,2011-07-08,166972,O MELHOR ESTÚDIO DE  COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,,3.0,170.0,3,180,t,1,4.0,f
792218,2011-07-07,167031,"Arpoador beach, the best part of Ipanema",Ipanema,Entire rental unit,Entire home/apt,5,1.0,3.0,158.0,2,150,t,60,4.71,f
792218,2011-07-07,167932,Quiet studio in the best of COPA,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,135.0,2,180,t,75,4.71,f
811735,2011-07-12,170265,Quarto confortável na praia da Barra da Tijuca,Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,200.0,2,30,t,1,5.0,f
792218,2011-07-07,170397,Studio in the HEART of Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,123.0,2,180,t,101,4.67,f
820276,2011-07-14,171505,Come and feel at home,Vidigal,Entire rental unit,Entire home/apt,2,1.0,1.0,428.0,3,1125,t,1,3.0,f
792218,2011-07-07,172902,Studio between Ipanema / Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,113.0,2,150,t,92,4.21,f
829630,2011-07-17,173709,Excelent apt near Copacabana beach,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,76.0,1,28,t,72,4.75,f
259815,2010-10-12,174101,Penthouse & Private Airy and Quiet Terrace,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,632.0,3,1125,t,192,4.96,t
842466,2011-07-20,176185,Penthouse Oceanview Copacab/Ipanema,Copacabana,Entire condominium (condo),Entire home/apt,8,3.0,3.0,913.0,3,60,t,141,4.86,f
856145,2011-07-23,178833,Penthouse #1! Best Internet! Veranda! Expat US-DE,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,129.0,10,90,t,109,4.86,f
856145,2011-07-23,178951,Penthouse #2! Best Internet! Veranda! Expat US-DE,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,150.0,10,90,t,86,4.82,t
868175,2011-07-25,181138,"Stunning penthouse with ocean view and panoramic terrace, beach one minute away.",Copacabana,Entire rental unit,Entire home/apt,6,2.0,5.0,1122.0,3,1125,t,66,4.97,t
896919,2011-07-31,186604,Private room in downtown Rio,Centro,Private room in rental unit,Private room,2,1.0,1.0,651.0,3,30,t,0,,f
211028,2010-08-24,186989,Quitinete em Santa Teresa,Santa Teresa,Entire rental unit,Entire home/apt,2,1.0,1.0,150.0,2,365,t,2,3.0,f
211028,2010-08-24,187092,Studio in Santa Teresa,Santa Teresa,Entire rental unit,Entire home/apt,2,1.0,1.0,211.0,3,365,t,0,,f
617333,2011-05-23,188155,Copacabana - 2 rooms - Carnival available,Copacabana,Entire rental unit,Entire home/apt,5,2.0,5.0,209.0,2,60,t,38,4.58,f
918340,2011-08-03,190204,Venusian Room at Botafogo,Botafogo,Private room in rental unit,Private room,2,1.0,1.0,250.0,3,365,t,46,4.76,f
823800,2011-07-15,190906,Charmoso apartamento na praia de Ipanema,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,227.0,3,90,t,165,4.55,f
929229,2011-08-06,191955,bedroom suite,Humaitá,Private room in rental unit,Private room,1,1.0,1.0,100.0,5,30,t,1,5.0,f
937397,2011-08-07,193317,Bedroom Ipanema 1 block from beach,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,99.0,2,30,t,182,4.77,t
955720,2011-08-11,196312,Flat between Copacabana & Ipanema,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,180.0,2,45,t,76,4.78,f
969822,2011-08-14,198646,COME SPEND THE BEST PLACE IN RIO!!!,Marechal Hermes,Private room in residential home,Private room,4,1.0,3.0,69.0,1,365,t,6,4.0,f
969899,2011-08-14,198665,Comfort and safety on your trip,Jardim Botânico,Private room in residential home,Private room,4,1.0,1.0,488.0,3,90,t,6,4.8,f
980805,2011-08-16,200568,30m of Ipa Beach - Studio 1,Ipanema,Entire loft,Entire home/apt,2,1.0,1.0,89.0,20,180,t,184,4.8,f
984392,2011-08-17,201308,"Nice area,  safe,clean and central",Laranjeiras,Private room in condominium (condo),Private room,3,1.0,2.0,811.0,3,20,t,2,4.5,t
985704,2011-08-17,201490,Wonderful house surrounded by green,Itanhangá,Private room in residential home,Private room,2,,2.0,150.0,2,365,t,0,,t
961863,2011-08-12,202400,COPACABANA - RIO DE JANEIRO - 1/2 block from beach,Copacabana,Entire rental unit,Entire home/apt,3,1.0,0.0,348.0,3,365,t,0,,f
529105,2011-04-23,202778,Best Studio in Rio - Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,193.0,3,89,t,202,4.81,f
999125,2011-08-21,203674,"IPANEMA PENTHOUSE,JACUZZI + STUNNING CRISTO VIEWS!",Ipanema,Entire rental unit,Entire home/apt,5,3.0,3.0,2182.0,5,300,t,48,4.41,f
1005728,2011-08-22,209671,1 bed apartment in beautiful Gloria,Glória,Entire rental unit,Entire home/apt,2,1.0,1.0,153.0,7,65,t,0,,f
1030316,2011-08-28,210173,"BEAUTIFUL! Spacious,all rooms",Copacabana,Private room in rental unit,Private room,6,3.0,4.0,1576.0,2,15,t,3,5.0,f
1030316,2011-08-28,215793,"BEAUTIFUL! Spacious,king room!",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,300.0,2,31,t,30,4.96,f
1030316,2011-08-28,215887,"BEAUTIFUL! Spacious,TWIN ROOM.",Copacabana,Private room in rental unit,Private room,2,1.0,2.0,200.0,2,15,t,32,4.86,f
2182548,2012-04-20,216436,STUNNING WEST RIO BEACHES & MNTNS,Vargem Grande,Entire cottage,Entire home/apt,16,3.0,7.0,1200.0,1,365,t,1,0.0,f
1154263,2011-09-13,216461,Comfortable room in Flamengo / RIO,Flamengo,Private room in rental unit,Private room,2,1.0,1.0,811.0,1,760,t,0,,f
1118486,2011-09-06,216700,Ótimo quarto perto Cristo Redentor,Laranjeiras,Private room in rental unit,Private room,3,1.0,1.0,180.0,4,30,t,20,4.95,f
1134264,2011-09-09,219250,Varandão Atelier Lounge Sta. Teresa,Santa Teresa,Entire loft,Entire home/apt,4,1.0,2.0,170.0,2,30,t,356,4.81,t
1142424,2011-09-11,220377,Hosts in Rio Master room (double),Tijuca,Private room in rental unit,Private room,2,1.0,1.0,160.0,1,365,t,4,5.0,f
1144461,2011-09-11,220705,Comfortable room in quiet street,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,300.0,3,180,t,0,,f
503995,2011-04-12,223073,❤️ MODERN LOFT IN BEST SPOT OF IPANEMA 1 - 120MB❤️,Ipanema,Entire loft,Entire home/apt,2,1.0,1.0,184.0,1,88,t,401,4.78,f
1159474,2011-09-14,223200,Apart-Hotel Triplex Praia Flamengo,Flamengo,Entire condominium (condo),Entire home/apt,6,2.0,2.0,298.0,2,60,t,128,4.71,f
1207700,2011-09-25,230989,Nice Flat in Copacabana  Ocean View,Copacabana,Entire rental unit,Entire home/apt,2,1.0,0.0,129.0,3,89,t,104,4.53,f
1208327,2011-09-25,231105,"Suite 2 people, beach, events, fun",Jacarepaguá,Entire rental unit,Entire home/apt,2,1.0,1.0,147.0,2,90,t,71,4.83,f
1207700,2011-09-25,231497,Nice big studio in Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,120.0,3,89,t,55,4.73,f
1207700,2011-09-25,231516,Apartment on Copacabana beach,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,350.0,3,89,t,30,4.71,f
1241662,2011-10-03,236991,PRAIA DE COPACABANA!!   1 BLOCK FROM THE BEACH,Copacabana,Entire rental unit,Entire home/apt,5,1.0,5.0,124.0,5,14,t,28,4.78,f
235496,2010-09-15,238802,EXCELLENT TWO BEDROOM APARTMENT IN COPACABANA,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,320.0,2,360,t,44,4.67,f
792218,2011-07-07,239531,Bedroom with seaview  surrounded with everything,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,153.0,2,150,t,88,4.59,f
530471,2011-04-23,242214,APT IN BOTAFOGO INFRONT OF THE BEAC,Botafogo,Entire rental unit,Entire home/apt,4,1.0,1.0,200.0,1,760,t,0,,f
1286915,2011-10-13,245341,Priviledge location in Rio,Glória,Entire rental unit,Entire home/apt,2,1.0,1.0,414.0,3,90,t,6,4.83,f
1289982,2011-10-14,245951,Luxury Apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,230.0,3,760,t,13,4.85,f
1295841,2011-10-15,247052,Christ the Redeemer View,Botafogo,Entire rental unit,Entire home/apt,4,2.0,2.0,352.0,5,730,t,0,,f
1298591,2011-10-16,247779,Cozy Apartment in Ipanema!,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,147.0,2,180,t,128,4.71,f
804664,2011-07-11,248756,Copacabana 1 block away from beach,Copacabana,Entire condominium (condo),Entire home/apt,4,2.0,2.0,350.0,3,90,t,125,4.8,f
1306210,2011-10-18,249323,"Designer beachfront apt, safe loc",Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,669.0,1,365,t,84,4.78,f
1307761,2011-10-18,249616,Flat at Barra Near by WINDSOR HOTEL,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,1.0,195.0,3,365,t,220,4.77,t
1309444,2011-10-18,249842,"Central, perto da praia e possibilidade de garagem",Copacabana,Private room in rental unit,Private room,3,1.0,1.0,100.0,2,1125,t,126,4.85,f
1319991,2011-10-21,251701,LEBLON BEACHFRONT VILLA APT.2,Vidigal,Entire rental unit,Entire home/apt,16,1.0,3.0,543.0,7,1095,t,27,4.48,f
1321287,2011-10-21,251868,Great & comfy studio Copa!,Copacabana,Entire rental unit,Entire home/apt,4,1.0,4.0,146.0,4,1125,t,83,4.83,f
1348172,2011-10-29,256323,Garden Studio - Home away from Home,Santa Teresa,Entire guest suite,Entire home/apt,2,1.0,1.0,169.0,3,1125,t,190,4.81,t
1377161,2011-11-06,262466,APTO BOTAFOGO - BEM LOCALIZADO,Botafogo,Entire rental unit,Entire home/apt,2,1.0,1.0,250.0,1,1125,t,3,5.0,f
259815,2010-10-12,264816,Duplex in BARRA  w/private terrace,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,265.0,14,93,t,35,4.97,t
829630,2011-07-17,265072,New Apartment near Copacabana Beach,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,111.0,1,28,t,77,4.81,f
1423140,2011-11-19,271975,Unbelievable Ocean View Apartment,Vidigal,Entire rental unit,Entire home/apt,4,2.0,2.0,236.0,1,90,t,8,4.14,f
7506316,2013-07-15,272335,EXCELLENT APARTMENT IN COPACABANA!!,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,158.0,4,29,t,214,4.93,t
1426830,2011-11-20,272631,Comfort em Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,171.0,2,760,t,22,5.0,f
533566,2011-04-25,273261,Amazing Huge Apartment in Leblon,Leblon,Entire rental unit,Entire home/apt,6,4.0,3.0,5409.0,2,7,t,0,,f
625565,2011-05-25,273333,Suite charmosa no Jardim Botânico,Jardim Botânico,Private room in guest suite,Private room,2,1.0,1.0,120.0,3,1125,t,19,4.8,f
556738,2011-05-04,273363,Lindo quarto para longas temporadas,Santa Teresa,Private room in residential home,Private room,1,1.0,1.0,55.0,90,180,t,4,5.0,f
319672,2010-12-15,273463,2 bedroom apart with view to the lagoon and garage,Lagoa,Entire rental unit,Entire home/apt,6,2.0,6.0,260.0,2,420,t,472,4.82,t
4022675,2012-10-31,273496,Luxury Accommodation in Hip Leblon,Leblon,Entire rental unit,Entire home/apt,6,2.0,5.0,506.0,3,1125,t,52,4.81,f
556738,2011-05-04,273753,Beautiful room for students,Santa Teresa,Private room in residential home,Private room,1,1.0,1.0,55.0,60,180,t,2,4.0,f
1433502,2011-11-22,274116,Comfortable apart in Santa Teresa - Rio de Janeiro,Santa Teresa,Entire rental unit,Entire home/apt,3,1.0,2.0,139.0,4,1125,t,35,4.91,f
1137583,2011-09-10,274328,"IpanemaPenthouse, Very best location",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,558.0,5,1095,t,87,4.41,f
1435630,2011-11-23,274552,APT LAPA. BOA NEGOCIAÇÃO CARNAVAL ATÉ 5 PESSOAS!,Centro,Entire rental unit,Entire home/apt,4,1.0,2.0,500.0,4,60,t,2,3.0,t
1446638,2011-11-27,276986,Priv bed/bathroom w/ A/C near Ipanema beach subway,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,162.0,3,1125,t,10,4.33,f
72111,2010-01-20,277124,Beach and Mountain beauty in Rio!,São Conrado,Private room in rental unit,Private room,2,1.0,1.0,494.0,2,7,t,12,4.5,f
449677,2011-03-18,278679,"5 min a pé - Praia de Copacabana, Metrô, WiFi II",Copacabana,Entire rental unit,Entire home/apt,2,,1.0,169.0,6,90,t,22,4.82,f
529105,2011-04-23,278745,Luxury Apartment - in Ipanema,Ipanema,Entire serviced apartment,Entire home/apt,5,3.0,4.0,1831.0,7,90,t,1,5.0,f
496656,2011-04-09,280625,"Fascinating Rio, on the hills!",Botafogo,Private room in residential home,Private room,2,1.0,1.0,138.0,3,358,t,21,4.6,f
1464031,2011-12-02,280765,STUDIO RIO LAPA CARNIVAL,Santa Teresa,Entire rental unit,Entire home/apt,2,,4.0,190.0,3,365,t,4,4.67,f
1116738,2011-09-06,281459,ORLA LAGOA - 2 QTOS PERTO METRÔ & IPANEMA,Lagoa,Entire rental unit,Entire home/apt,4,2.0,2.0,329.0,5,16,t,9,5.0,f
1470188,2011-12-04,282071,"Rio, hospedagem e tranquilidade",Flamengo,Entire rental unit,Entire home/apt,2,1.0,1.0,352.0,2,15,t,36,4.66,t
1408960,2011-11-15,284762,"10People Ipanema/Copa (Páscoa, Boat Show, Feriado",Copacabana,Entire rental unit,Entire home/apt,10,1.0,9.0,250.0,2,15,t,7,3.71,f
1381764,2011-11-07,285363,Pet Friendly Apartment in Copacabana for up to 4 people 150m from the beach CaviRio PI401,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,204.0,2,1125,t,105,4.65,t
1429181,2011-11-21,286677,a ocean view quadruple room in copacabana,Copacabana,Private room in rental unit,Private room,4,1.0,2.0,250.0,2,90,t,33,4.58,f
1429181,2011-11-21,286702,double/twin bedroom studio in copa,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,101.0,2,180,t,126,4.66,f
1429181,2011-11-21,286788,triple ocean view room in copacaban,Copacabana,Private room in rental unit,Private room,3,1.0,2.0,180.0,2,90,t,19,4.89,f
1429181,2011-11-21,286792,triple ocean view room in copacaban,Copacabana,Private room in rental unit,Private room,3,1.0,2.0,180.0,2,365,t,1,5.0,f
1500426,2011-12-13,288758,517 Studio in Copacabana available,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,150.0,30,90,t,25,4.27,f
1429181,2011-11-21,289898,double/twin ocean view room in copa,Copacabana,Private room in rental unit,Private room,2,2.0,2.0,180.0,2,30,t,4,4.75,f
449677,2011-03-18,290503,"5 min a pé - Praia de Copacabana, Metrô, WiFi III",Copacabana,Entire rental unit,Entire home/apt,4,,2.0,179.0,6,90,t,27,4.96,f
402478,2011-02-21,291290,Apartment in Copacabana / RIO,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,359.0,4,30,t,4,4.75,f
1511425,2011-12-16,291771,Beautiful Newly Renovated Studio in Copacabana !,Copacabana,Entire rental unit,Entire home/apt,4,,1.0,2898.0,4,5,t,16,4.63,f
1464031,2011-12-02,293166,THE BEST PLACE FOR THE CARNIVAL IN RIO,Santa Teresa,Entire rental unit,Entire home/apt,2,,2.0,221.0,3,1125,t,1,5.0,f
1464031,2011-12-02,293171,PRECIOSO PISO EN EL CORAZON DE RIO,Santa Teresa,Entire rental unit,Entire home/apt,2,,2.0,221.0,3,1125,t,0,,f
1309444,2011-10-18,294292,"Copacabana, Cozy and Central",Copacabana,Private room in rental unit,Private room,3,1.0,2.0,250.0,2,30,t,43,4.95,f
1526160,2011-12-21,295493,Delicious new and beautifull 2 bedrooms apartment,Laranjeiras,Entire rental unit,Entire home/apt,5,2.0,3.0,250.0,2,1125,t,8,4.83,f
1527388,2011-12-22,295955,Acogedor departamento en un barrio precioso de Río,Laranjeiras,Entire rental unit,Entire home/apt,2,1.0,1.0,130.0,29,1125,t,16,4.79,f
690494,2011-06-11,297908,Studio em Santa Teresa/Lapa,Santa Teresa,Entire guesthouse,Entire home/apt,3,1.0,2.0,147.0,2,1125,t,47,4.89,t
1543711,2011-12-28,299352,Santa Teresa Q ENSUITE for 2 people,Santa Teresa,Private room in rental unit,Private room,2,1.0,1.0,811.0,2,300,t,7,5.0,f
